"sensanaly","ID","scenario","region","soiltype","initdenres_collapsed","year","crop","fertcost","seedcost","herbcost","sundry","varcost","wtd_yield_mean","wtd_yield_sd","wtd_yield_se","wtd_yield_n","wtd_yield_ci_l","wtd_yield_ci_u","wtd_gp_mean","wtd_gp_sd","wtd_gp_se","wtd_gp_n","wtd_gp_ci_l","wtd_gp_ci_u","wtd_fuelcost_mean","wtd_fuelcost_sd","wtd_fuelcost_se","wtd_fuelcost_n","wtd_fuelcost_ci_l","wtd_fuelcost_ci_u","wtd_labcost_mean","wtd_labcost_sd","wtd_labcost_se","wtd_labcost_n","wtd_labcost_ci_l","wtd_labcost_ci_u","wtd_opscost_mean","wtd_opscost_sd","wtd_opscost_se","wtd_opscost_n","wtd_opscost_ci_l","wtd_opscost_ci_u","wtd_opp_cost_mean","wtd_opp_cost_sd","wtd_opp_cost_se","wtd_opp_cost_n","wtd_opp_cost_ci_l","wtd_opp_cost_ci_u"
"lower","BAU_c_m_LD-LR_6","BAU","central","medium","LD-LR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.60105214127497e-16,4.18613808416589e-17,74,2.86,2.86,404.05,4.97866350273055e-14,5.78757876292459e-15,74,404.05,404.05,189,2.05059816010868e-14,2.38377194125054e-15,74,189,189,103,1.23350272753539e-14,1.43391779460049e-15,74,103,103,292,3.39238734708462e-14,3.94357018802997e-15,74,292,292,0,0,0,74,0,0
"upper","BAU_c_m_LD-LR_1","BAU","central","medium","LD-LR",1,"winterwheat",191.76,72,168.66,182,614.42,7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,874.484,22.2971689903966,2.59199324580551,74,869.403693238221,879.564306761779,104.7,0.302047805342676,0.0351123441588388,74,104.631179805449,104.768820194551,56,0,0,74,56,56,160.7,0.302047805342676,0.0351123441588388,74,160.631179805449,160.768820194551,0,0,0,74,0,0
"upper","BAU_c_m_LD-LR_2","BAU","central","medium","LD-LR",2,"winterwheat",191.76,72,168.66,182,614.42,6.45920555032562,0.427287777156443,0.0496711951585317,74,6.3618500078149,6.55656109283634,611.775759313553,77.1473124865785,8.96819291199631,74,594.19810120604,629.353417421066,113.973561108895,0.582538119489788,0.0677186808689526,74,113.840832494392,114.106289723398,61.6377388927877,0.25170973649897,0.0292606625168342,74,61.5803879942547,61.6950897913206,175.611300001682,0.833712404893311,0.0969170984602785,74,175.4213424887,175.801257514665,0,0,0,74,0,0
"upper","BAU_c_m_LD-LR_3","BAU","central","medium","LD-LR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,2.75034900314589e-16,3.19721577337127e-17,74,2.86,2.86,404.05,3.87934334763796e-14,4.50964504039456e-15,74,404.05,404.05,189,1.33060379080383e-14,1.5467954878452e-15,74,189,189,103,7.43830131839067e-15,8.64684964527953e-16,74,103,103,292,2.20655675936042e-14,2.56507013029863e-15,74,292,292,0,0,0,74,0,0
"upper","BAU_c_m_LD-LR_4","BAU","central","medium","LD-LR",4,"winterwheat",191.76,72,168.66,182,614.42,6.50006981593277,0.64778731795006,0.0753037461198862,74,6.35247447353779,6.64766515832774,636.4210056505,117.091813311559,13.6116468137009,74,609.742177895646,663.099833405354,103.14834809444,0.774652788245541,0.09005155747986,74,102.971847041779,103.3248491471,55.2761328388711,0.35438908445042,0.0411968942639453,74,55.1953869261138,55.3568787516285,158.424480933311,1.12888273454036,0.131229952308983,74,158.167270226785,158.681691639836,0,0,0,74,0,0
"upper","BAU_c_m_LD-LR_5","BAU","central","medium","LD-LR",5,"winterwheat",191.76,72,168.66,182,614.42,6.44709641608953,0.182998085621967,0.0212730953481929,74,6.40540114920707,6.48879168297199,608.83478344933,33.0068979233097,3.83697394584302,74,601.314314515478,616.355252383182,114.494508499952,0.28653129932629,0.0333085869728797,74,114.429223669485,114.559793330419,61.843960696724,0.103554807730559,0.0120380018792477,74,61.8203662130406,61.8675551804073,176.338469196676,0.389913953272297,0.0453265763811724,74,176.249629106969,176.427309286383,0,0,0,74,0,0
"upper","BAU_c_m_LD-LR_6","BAU","central","medium","LD-LR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.60105214127497e-16,4.18613808416589e-17,74,2.86,2.86,404.05,4.97866350273055e-14,5.78757876292459e-15,74,404.05,404.05,189,2.05059816010868e-14,2.38377194125054e-15,74,189,189,103,1.23350272753539e-14,1.43391779460049e-15,74,103,103,292,3.39238734708462e-14,3.94357018802997e-15,74,292,292,0,0,0,74,0,0
"lower","BAU_c_l_LD-LR_1","BAU","central","light","LD-LR",1,"winterwheat",142.06,72,168.66,182,564.72,6.48,0,0,74,6.48,6.48,700.88,0,0,74,700.88,700.88,91,0,0,74,91,91,49,0,0,74,49,49,140,0,0,74,140,140,0,0,0,74,0,0
"lower","BAU_c_l_LD-LR_2","BAU","central","light","LD-LR",2,"winterwheat",142.06,72,168.66,182,564.72,5.80600784042797,0.0241381728940834,0.00280600560252726,74,5.80050806944702,5.81150761140892,569.876430878105,4.40521655317022,0.512096022461224,74,568.872722674081,570.880139082128,96,7.05659222662434e-15,8.2031218392307e-16,74,96,96,52,3.52829611331217e-15,4.10156091961535e-16,74,52,52,148,1.10327837968021e-14,1.28253506514931e-15,74,148,148,0,0,0,74,0,0
"lower","BAU_c_l_LD-LR_3","BAU","central","light","LD-LR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,1.72387246825033e-16,2.0039610392958e-17,74,2.37,2.37,262.9,1.99590568620574e-14,2.3201932317678e-15,74,262.9,262.9,174,1.15233668520799e-14,1.33956418693309e-15,74,174,174,95,6.4417579027296e-15,7.48839145551653e-16,74,95,95,269,2.10386932109715e-14,2.44569840803106e-15,74,269,269,0,0,0,74,0,0
"lower","BAU_c_l_LD-LR_4","BAU","central","light","LD-LR",4,"winterwheat",142.06,72,168.66,182,564.72,6.41813203902463,0.0429780440449005,0.00499609613804755,74,6.40833969059405,6.4279243874552,689.589097121995,7.84349303819434,0.911787545193677,74,687.801993533415,691.376200710574,91,8.64252513905992e-15,1.00467314019981e-15,74,91,91,49,4.70439481774956e-15,5.46874789282047e-16,74,49,49,140,1.19939004876749e-14,1.39426261102055e-15,74,140,140,0,0,0,74,0,0
"lower","BAU_c_l_LD-LR_5","BAU","central","light","LD-LR",5,"winterwheat",142.06,72,168.66,182,564.72,5.49985999119755,0.00623839831168695,0.000725199073277037,74,5.49843860101392,5.50128138138117,514.004505396415,1.13846400562017,0.132343752448175,74,513.745111641617,514.263899151213,96,1.36143267841501e-14,1.58263334174419e-15,74,96,96,52,6.65301895401913e-15,7.73397743922599e-16,74,52,52,148,2.10386932109715e-14,2.44569840803106e-15,74,148,148,0,0,0,74,0,0
"lower","BAU_c_l_LD-LR_6","BAU","central","light","LD-LR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,3.24594453524657e-16,3.77333387715818e-17,74,2.37,2.37,262.9,3.52044672402674e-14,4.09243618991522e-15,74,262.9,262.9,174,2.2314903955172e-14,2.59405489358386e-15,74,174,174,95,1.36143267841501e-14,1.58263334174419e-15,74,95,95,269,3.64400855662571e-14,4.23607390270011e-15,74,269,269,0,0,0,74,0,0
"upper","BAU_c_l_LD-LR_1","BAU","central","light","LD-LR",1,"winterwheat",142.06,72,168.66,182,564.72,6.381,0.0996757757630842,0.011587073572417,74,6.35828933579806,6.40371066420194,682.814,18.1893188377361,2.11446536524529,74,678.669647884119,686.958352115881,91,0,0,74,91,91,49,0,0,74,49,49,140,0,0,74,140,140,0,0,0,74,0,0
"upper","BAU_c_l_LD-LR_2","BAU","central","light","LD-LR",2,"winterwheat",142.06,72,168.66,182,564.72,5.28662820741402,0.342835067236608,0.0398537670448342,74,5.20851482400615,5.3647415908219,475.862739762795,62.0119041341807,7.2087374296066,74,461.733614400767,489.991865124824,95.455184985655,0.385705505356137,0.0448373542481425,74,95.3673037713287,95.5430661999814,51.7725534439449,0.170647718881113,0.0198373943769485,74,51.7336721509661,51.8114347369237,147.2277384296,0.55624080592308,0.0646616802615171,74,147.101001536287,147.354475322912,0,0,0,74,0,0
"upper","BAU_c_l_LD-LR_3","BAU","central","light","LD-LR",3,"wosr",202.3,23.49,67.26,192,485.05,2.37,1.72387246825033e-16,2.0039610392958e-17,74,2.37,2.37,262.9,1.99590568620574e-14,2.3201932317678e-15,74,262.9,262.9,174,1.15233668520799e-14,1.33956418693309e-15,74,174,174,95,6.4417579027296e-15,7.48839145551653e-16,74,95,95,269,2.10386932109715e-14,2.44569840803106e-15,74,269,269,0,0,0,74,0,0
"upper","BAU_c_l_LD-LR_4","BAU","central","light","LD-LR",4,"winterwheat",142.06,72,168.66,182,564.72,5.43559773639585,0.498121381767669,0.0579054344383001,74,5.32210308489679,5.54909238789492,511.699780760806,90.1456741146046,10.4792217587926,74,491.160506113573,532.23905540804,90.0074200107621,0.520963680028458,0.0605607976745988,74,89.8887208473199,90.1261191742043,48.570936890928,0.241285811294019,0.0280489058253164,74,48.5159610355104,48.6259127463457,138.57835690169,0.762092318214759,0.088591432497269,74,138.404717693995,138.751996109385,0,0,0,74,0,0
"upper","BAU_c_l_LD-LR_5","BAU","central","light","LD-LR",5,"winterwheat",142.06,72,168.66,182,564.72,5.28721924282422,0.13790907783321,0.0160316046594482,74,5.2557972976917,5.31864118795674,475.498771475578,24.9617572737577,2.90174534197069,74,469.811350605315,481.186192345841,95.7857871164837,0.146210282605852,0.0169966001129968,74,95.7524737802623,95.8191004527052,51.9133949420913,0.0603700934634366,0.00701788081586818,74,51.8996398956922,51.9271499884904,147.699182058575,0.206577614038653,0.0240141598493255,74,147.65211430527,147.74624981188,0,0,0,74,0,0
"upper","BAU_c_l_LD-LR_6","BAU","central","light","LD-LR",6,"wosr",202.3,23.49,67.26,192,485.05,2.37,3.24594453524657e-16,3.77333387715818e-17,74,2.37,2.37,262.9,3.52044672402674e-14,4.09243618991522e-15,74,262.9,262.9,174,2.2314903955172e-14,2.59405489358386e-15,74,174,174,95,1.36143267841501e-14,1.58263334174419e-15,74,95,95,269,3.64400855662571e-14,4.23607390270011e-15,74,269,269,0,0,0,74,0,0
"lower","BAU_e_h_LD-LR_1","BAU","east","heavy","LD-LR",1,"winterwheat",191.76,72,168.66,182,614.42,8.96,0,0,74,8.96,8.96,1063.78,0,0,74,1063.78,1063.78,117,0,0,74,117,117,63,0,0,74,63,63,180,0,0,74,180,180,0,0,0,74,0,0
"lower","BAU_e_h_LD-LR_2","BAU","east","heavy","LD-LR",2,"winterwheat",191.76,72,168.66,182,614.42,8.05145038985939,0.010394241773165,0.0012083060626628,74,8.04908210997657,8.05381866974221,902.993561860931,1.87718229629892,0.21821800943645,74,902.565854562435,903.421269159426,113.988082041652,0.00987107480832594,0.00114748913833149,74,113.985832962941,113.990331120363,60.9880820416518,0.00987107480832517,0.0011474891383314,74,60.9858329629407,60.990331120363,174.976164083304,0.0197421496166511,0.00229497827666289,74,174.971665925881,174.980662240726,0,0,0,74,0,0
"lower","BAU_e_h_LD-LR_3","BAU","east","heavy","LD-LR",3,"wosr",202.3,23.49,67.26,192,485.05,3.35,3.56334374989661e-16,4.14230296958028e-17,74,3.35,3.35,546.2,5.48621997533144e-14,6.37760117761455e-15,74,546.2,546.2,203,2.10386932109715e-14,2.44569840803106e-15,74,203,203,111,9.69835836909489e-15,1.12741126009864e-15,74,111,111,314,2.82263689064974e-14,3.28124873569228e-15,74,314,314,0,0,0,74,0,0
"lower","BAU_e_h_LD-LR_4","BAU","east","heavy","LD-LR",4,"winterwheat",191.76,72,168.66,182,614.42,8.93702228326071,0.0170886677171125,0.00198651727139206,74,8.93312870940878,8.94091585711264,1059.62594303872,3.08939743207147,0.359135156619527,74,1058.92203813175,1060.3298479457,116.980360925864,0.0146056989035147,0.00169787800973678,74,116.977033084965,116.983688766763,62.9803609258639,0.0146056989035144,0.00169787800973674,74,62.9770330849648,62.9836887667629,179.960721851728,0.0292113978070286,0.00339575601947346,74,179.95406616993,179.967377533526,0,0,0,74,0,0
"lower","BAU_e_h_LD-LR_5","BAU","east","heavy","LD-LR",5,"winterwheat",191.76,72,168.66,182,614.42,7.6139717735966,0.00123397973381761,0.000143447230314023,74,7.61369061702519,7.61425293016802,823.133919920151,0.22272434612395,0.0258911793276703,74,823.083173208669,823.184666631634,113.997960556658,0.00124080415667926,0.00014424055335748,74,113.997677845174,113.998243268143,60.9979605566582,0.00124080415667921,0.000144240553357474,74,60.9976778451736,60.9982432681428,174.995921113316,0.00248160831336077,0.000288481106715222,74,174.995355690347,174.996486536286,0,0,0,74,0,0
"lower","BAU_e_h_LD-LR_6","BAU","east","heavy","LD-LR",6,"wosr",202.3,23.49,67.26,192,485.05,3.35,4.8758476488024e-16,5.66805776047882e-17,74,3.35,3.35,546.2,8.09374688137429e-14,9.40878963549912e-15,74,546.2,546.2,203,2.99385852930861e-14,3.48028984765169e-15,74,203,203,111,1.53344510054479e-14,1.78259372081611e-15,74,111,111,314,4.10119632021736e-14,4.76754388250108e-15,74,314,314,0,0,0,74,0,0
"upper","BAU_e_h_LD-LR_1","BAU","east","heavy","LD-LR",1,"winterwheat",191.76,72,168.66,182,614.42,8.822,0.138941990457632,0.016151678313066,74,8.79034271050639,8.85365728949361,1038.895,25.0548654531752,2.91256894797571,74,1033.18636486197,1044.60363513803,117,0,0,74,117,117,62.7,0.302047805342679,0.0351123441588393,74,62.6311798054487,62.7688201945513,179.7,0.30204780534269,0.0351123441588405,74,179.631179805449,179.768820194551,0,0,0,74,0,0
"upper","BAU_e_h_LD-LR_2","BAU","east","heavy","LD-LR",2,"winterwheat",191.76,72,168.66,182,614.42,7.72032294356374,0.22683598860946,0.0263691480579696,74,7.66863941337012,7.77200647375736,843.240127356939,40.944078359243,4.75965242980391,74,833.911208594524,852.569046119355,113.637390015388,0.264495436696733,0.0307469699745105,74,113.577125954238,113.697654076538,60.6621429983106,0.189834959354997,0.0220678657760473,74,60.6188899813896,60.7053960152317,174.299533013699,0.453277597742366,0.0526924504330208,74,174.19625581085,174.402810216547,0,0,0,74,0,0
"upper","BAU_e_h_LD-LR_3","BAU","east","heavy","LD-LR",3,"wosr",202.3,23.49,67.26,192,485.05,3.35,3.56334374989661e-16,4.14230296958028e-17,74,3.35,3.35,546.2,5.48621997533144e-14,6.37760117761455e-15,74,546.2,546.2,203,2.10386932109715e-14,2.44569840803106e-15,74,203,203,111,9.69835836909489e-15,1.12741126009864e-15,74,111,111,314,2.82263689064974e-14,3.28124873569228e-15,74,314,314,0,0,0,74,0,0
"upper","BAU_e_h_LD-LR_4","BAU","east","heavy","LD-LR",4,"winterwheat",191.76,72,168.66,182,614.42,8.40895712758336,0.328110903289555,0.0381421177535125,74,8.33419857678648,8.48371567838024,964.217597752509,59.2930527585733,6.89267737709684,74,950.707950093399,977.727245411618,116.454078684518,0.352303949160492,0.0409545022100297,74,116.373807860186,116.534349508849,62.5435059901039,0.235103109212372,0.0273301813072685,74,62.4899388347416,62.5970731454661,178.997584674621,0.586876182314527,0.0682229704290509,74,178.86386765258,179.131301696662,0,0,0,74,0,0
"upper","BAU_e_h_LD-LR_5","BAU","east","heavy","LD-LR",5,"winterwheat",191.76,72,168.66,182,614.42,7.54867615188221,0.0382222001489738,0.00444324051491186,74,7.53996740047298,7.55738490329144,811.361124902395,6.89220063134631,0.801202049142669,74,809.790768886076,812.931480918715,113.931728837979,0.0402271241455878,0.00467630819537906,74,113.922563273916,113.940894402042,60.9204676810302,0.043183943009446,0.00502003140649576,74,60.9106284194735,60.9303069425869,174.852196519009,0.0833871554168152,0.00969355991876864,74,174.833197141568,174.87119589645,0,0,0,74,0,0
"upper","BAU_e_h_LD-LR_6","BAU","east","heavy","LD-LR",6,"wosr",202.3,23.49,67.26,192,485.05,3.35,4.8758476488024e-16,5.66805776047882e-17,74,3.35,3.35,546.2,8.09374688137429e-14,9.40878963549912e-15,74,546.2,546.2,203,2.99385852930861e-14,3.48028984765169e-15,74,203,203,111,1.53344510054479e-14,1.78259372081611e-15,74,111,111,314,4.10119632021736e-14,4.76754388250108e-15,74,314,314,0,0,0,74,0,0
"lower","BAU_e_m_LD-LR_1","BAU","east","medium","LD-LR",1,"winterwheat",191.76,72,168.66,182,614.42,7.94,0,0,74,7.94,7.94,896.63,0,0,74,896.63,896.63,105,0,0,74,105,105,56,0,0,74,56,56,161,0,0,74,161,161,0,0,0,74,0,0
"lower","BAU_e_m_LD-LR_2","BAU","east","medium","LD-LR",2,"winterwheat",191.76,72,168.66,182,614.42,7.11291301980437,0.030638200912391,0.00356161851142419,74,7.10593224752198,7.11989379208676,729.72722941823,5.55850337588556,0.646162892396244,74,728.460750149133,730.993708687326,114.96430746473,0.0330509179205949,0.00384209116658493,74,114.956776966043,114.971837963416,62,4.24048418385578e-15,4.92946273503746e-16,74,62,62,176.96430746473,0.0330509179205945,0.00384209116658489,74,176.956776966043,176.971837963416,0,0,0,74,0,0
"lower","BAU_e_m_LD-LR_3","BAU","east","medium","LD-LR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,2.75034900314589e-16,3.19721577337127e-17,74,2.86,2.86,404.05,3.87934334763796e-14,4.50964504039456e-15,74,404.05,404.05,189,1.33060379080383e-14,1.5467954878452e-15,74,189,189,103,7.43830131839067e-15,8.64684964527953e-16,74,103,103,292,2.20655675936042e-14,2.56507013029863e-15,74,292,292,0,0,0,74,0,0
"lower","BAU_e_m_LD-LR_4","BAU","east","medium","LD-LR",4,"winterwheat",191.76,72,168.66,182,614.42,7.85067182959553,0.0598069668316765,0.00695241867461231,74,7.83704508899329,7.86429857019777,880.414768912113,10.8564161053578,1.26203273746822,74,877.941184746676,882.888353077551,104.913273620967,0.0580650163414345,0.00674992104331304,74,104.900043775722,104.926503466211,56,4.47845044154783e-15,5.2060928906115e-16,74,56,56,160.913273620967,0.0580650163414355,0.00674992104331316,74,160.900043775722,160.926503466211,0,0,0,74,0,0
"lower","BAU_e_m_LD-LR_5","BAU","east","medium","LD-LR",5,"winterwheat",191.76,72,168.66,182,614.42,6.73768787492914,0.00856038233726674,0.000995124233451555,74,6.73573743143158,6.7396383184267,661.218441783265,1.55250429184604,0.180474958066747,74,660.864710865455,661.572172701076,114.987079240353,0.00977770683868339,0.00113663533232624,74,114.984851435102,114.989307045604,62,5.82139158476674e-15,6.76723025932274e-16,74,62,62,176.987079240353,0.00977770683868265,0.00113663533232615,74,176.984851435102,176.989307045604,0,0,0,74,0,0
"lower","BAU_e_m_LD-LR_6","BAU","east","medium","LD-LR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.60105214127497e-16,4.18613808416589e-17,74,2.86,2.86,404.05,4.97866350273055e-14,5.78757876292459e-15,74,404.05,404.05,189,2.05059816010868e-14,2.38377194125054e-15,74,189,189,103,1.23350272753539e-14,1.43391779460049e-15,74,103,103,292,3.39238734708462e-14,3.94357018802997e-15,74,292,292,0,0,0,74,0,0
"upper","BAU_e_m_LD-LR_1","BAU","east","medium","LD-LR",1,"winterwheat",191.76,72,168.66,182,614.42,7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,874.484,22.2971689903966,2.59199324580551,74,869.403693238221,879.564306761779,104.7,0.302047805342676,0.0351123441588388,74,104.631179805449,104.768820194551,56,0,0,74,56,56,160.7,0.302047805342676,0.0351123441588388,74,160.631179805449,160.768820194551,0,0,0,74,0,0
"upper","BAU_e_m_LD-LR_2","BAU","east","medium","LD-LR",2,"winterwheat",191.76,72,168.66,182,614.42,6.45920555032562,0.427287777156443,0.0496711951585317,74,6.3618500078149,6.55656109283634,611.775759313553,77.1473124865785,8.96819291199631,74,594.19810120604,629.353417421066,113.973561108895,0.582538119489788,0.0677186808689526,74,113.840832494392,114.106289723398,61.6377388927877,0.25170973649897,0.0292606625168342,74,61.5803879942547,61.6950897913206,175.611300001682,0.833712404893311,0.0969170984602785,74,175.4213424887,175.801257514665,0,0,0,74,0,0
"upper","BAU_e_m_LD-LR_3","BAU","east","medium","LD-LR",3,"wosr",202.3,23.49,67.26,192,485.05,2.86,2.75034900314589e-16,3.19721577337127e-17,74,2.86,2.86,404.05,3.87934334763796e-14,4.50964504039456e-15,74,404.05,404.05,189,1.33060379080383e-14,1.5467954878452e-15,74,189,189,103,7.43830131839067e-15,8.64684964527953e-16,74,103,103,292,2.20655675936042e-14,2.56507013029863e-15,74,292,292,0,0,0,74,0,0
"upper","BAU_e_m_LD-LR_4","BAU","east","medium","LD-LR",4,"winterwheat",191.76,72,168.66,182,614.42,6.50006981593277,0.64778731795006,0.0753037461198862,74,6.35247447353779,6.64766515832774,636.4210056505,117.091813311559,13.6116468137009,74,609.742177895646,663.099833405354,103.14834809444,0.774652788245541,0.09005155747986,74,102.971847041779,103.3248491471,55.2761328388711,0.35438908445042,0.0411968942639453,74,55.1953869261138,55.3568787516285,158.424480933311,1.12888273454036,0.131229952308983,74,158.167270226785,158.681691639836,0,0,0,74,0,0
"upper","BAU_e_m_LD-LR_5","BAU","east","medium","LD-LR",5,"winterwheat",191.76,72,168.66,182,614.42,6.44709641608953,0.182998085621967,0.0212730953481929,74,6.40540114920707,6.48879168297199,608.83478344933,33.0068979233097,3.83697394584302,74,601.314314515478,616.355252383182,114.494508499952,0.28653129932629,0.0333085869728797,74,114.429223669485,114.559793330419,61.843960696724,0.103554807730559,0.0120380018792477,74,61.8203662130406,61.8675551804073,176.338469196676,0.389913953272297,0.0453265763811724,74,176.249629106969,176.427309286383,0,0,0,74,0,0
"upper","BAU_e_m_LD-LR_6","BAU","east","medium","LD-LR",6,"wosr",202.3,23.49,67.26,192,485.05,2.86,3.60105214127497e-16,4.18613808416589e-17,74,2.86,2.86,404.05,4.97866350273055e-14,5.78757876292459e-15,74,404.05,404.05,189,2.05059816010868e-14,2.38377194125054e-15,74,189,189,103,1.23350272753539e-14,1.43391779460049e-15,74,103,103,292,3.39238734708462e-14,3.94357018802997e-15,74,292,292,0,0,0,74,0,0
"lower","BAU_e_l_LD-LR_1","BAU","east","light","LD-LR",1,"winterwheat",142.06,72,168.66,182,564.72,6.48,0,0,74,6.48,6.48,700.88,0,0,74,700.88,700.88,91,0,0,74,91,91,49,0,0,74,49,49,140,0,0,74,140,140,0,0,0,74,0,0
