"sensanaly","ID","scenario","region","soiltype","initdenres","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"upper","BAU_e_m_LD-LR_2","BAU","east","medium","LD-LR",2,"winterwheat",6.72545196550482,0.238826189841637,0.0392627837519621,37,6.64849690935097,6.80240702165866,0,0,0,37,0,0
"upper","BAU_e_m_LD-LR_3","BAU","east","medium","LD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_m_LD-LR_4","BAU","east","medium","LD-LR",4,"winterwheat",6.56713524742491,0.636817240887173,0.104692109500443,37,6.36193871280404,6.77233178204578,0,0,0,37,0,0
"upper","BAU_e_m_LD-LR_5","BAU","east","medium","LD-LR",5,"winterwheat",6.45620536110884,0.180790676424167,0.0297218041183835,37,6.39795062503681,6.51446009718087,0,0,0,37,0,0
"upper","BAU_e_m_LD-LR_6","BAU","east","medium","LD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_l_LD-LR_1","BAU","east","light","LD-LR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"upper","BAU_e_l_LD-LR_2","BAU","east","light","LD-LR",2,"winterwheat",5.50010626744819,0.189870239045473,0.0312144750185019,37,5.43892589641192,5.56128663848445,0,0,0,37,0,0
"upper","BAU_e_l_LD-LR_3","BAU","east","light","LD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_l_LD-LR_4","BAU","east","light","LD-LR",4,"winterwheat",5.49036820898906,0.485758751704314,0.0798582468549037,37,5.33384604515345,5.64689037282467,0,0,0,37,0,0
"upper","BAU_e_l_LD-LR_5","BAU","east","light","LD-LR",5,"winterwheat",5.29458033628735,0.135645989264582,0.0223000632671307,37,5.25087221228377,5.33828846029092,0,0,0,37,0,0
"upper","BAU_e_l_LD-LR_6","BAU","east","light","LD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_h_LD-HR_1","BAU","north","heavy","LD-HR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"upper","BAU_n_h_LD-HR_2","BAU","north","heavy","LD-HR",2,"winterwheat",6.23785803538027,0.617431219287213,0.10150506718153,37,6.03890810370447,6.43680796705607,0,0,0,37,0,0
"upper","BAU_n_h_LD-HR_3","BAU","north","heavy","LD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_h_LD-HR_4","BAU","north","heavy","LD-HR",4,"winterwheat",4.30453761615401,0.564442918141907,0.0927938441342101,37,4.12266168165096,4.48641355065706,0,0,0,37,0,0
"upper","BAU_n_h_LD-HR_5","BAU","north","heavy","LD-HR",5,"winterwheat",5.21447086245323,0.458349998355197,0.0753522755610065,37,5.06678040235366,5.3621613225528,0,0,0,37,0,0
"upper","BAU_n_h_LD-HR_6","BAU","north","heavy","LD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_m_LD-HR_1","BAU","north","medium","LD-HR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"upper","BAU_n_m_LD-HR_2","BAU","north","medium","LD-HR",2,"winterwheat",5.87267699538534,0.485162067609686,0.0797601525940057,37,5.71634709630109,6.02900689446959,0,0,0,37,0,0
"upper","BAU_n_m_LD-HR_3","BAU","north","medium","LD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_m_LD-HR_4","BAU","north","medium","LD-HR",4,"winterwheat",4.32366522189162,0.563066796436201,0.0925676111193833,37,4.14223270409763,4.50509773968561,0,0,0,37,0,0
"upper","BAU_n_m_LD-HR_5","BAU","north","medium","LD-HR",5,"winterwheat",5.16265534590049,0.37655049183754,0.0619045195274258,37,5.04132248762673,5.28398820417424,0,0,0,37,0,0
"upper","BAU_n_m_LD-HR_6","BAU","north","medium","LD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_l_LD-HR_1","BAU","north","light","LD-HR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"upper","BAU_n_l_LD-HR_2","BAU","north","light","LD-HR",2,"winterwheat",4.8167824259842,0.39210135144871,0.0644610650992299,37,4.69043873838971,4.9431261135787,0,0,0,37,0,0
"upper","BAU_n_l_LD-HR_3","BAU","north","light","LD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_l_LD-HR_4","BAU","north","light","LD-HR",4,"winterwheat",3.6552352404761,0.492311004378273,0.0809354305590715,37,3.49660179658032,3.81386868437188,0,0,0,37,0,0
"upper","BAU_n_l_LD-HR_5","BAU","north","light","LD-HR",5,"winterwheat",4.27746134573101,0.309959450904415,0.0509570198344104,37,4.17758558685557,4.37733710460645,0,0,0,37,0,0
"upper","BAU_n_l_LD-HR_6","BAU","north","light","LD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_h_LD-HR_1","BAU","central","heavy","LD-HR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"upper","BAU_c_h_LD-HR_2","BAU","central","heavy","LD-HR",2,"winterwheat",6.25088647813983,0.613084558480158,0.10079048054669,37,6.05333713626832,6.44843582001135,0,0,0,37,0,0
"upper","BAU_c_h_LD-HR_3","BAU","central","heavy","LD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_h_LD-HR_4","BAU","central","heavy","LD-HR",4,"winterwheat",4.30697906909262,0.562842930523921,0.0925308077901121,37,4.125618685824,4.48833945236124,0,0,0,37,0,0
"upper","BAU_c_h_LD-HR_5","BAU","central","heavy","LD-HR",5,"winterwheat",5.22999455492866,0.457796044943898,0.0752612061811747,37,5.08248259081356,5.37750651904377,0,0,0,37,0,0
"upper","BAU_c_h_LD-HR_6","BAU","central","heavy","LD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_m_LD-HR_1","BAU","central","medium","LD-HR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"upper","BAU_c_m_LD-HR_2","BAU","central","medium","LD-HR",2,"winterwheat",5.87267699538534,0.485162067609686,0.0797601525940057,37,5.71634709630109,6.02900689446959,0,0,0,37,0,0
"upper","BAU_c_m_LD-HR_3","BAU","central","medium","LD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_m_LD-HR_4","BAU","central","medium","LD-HR",4,"winterwheat",4.32366522189162,0.563066796436201,0.0925676111193833,37,4.14223270409763,4.50509773968561,0,0,0,37,0,0
"upper","BAU_c_m_LD-HR_5","BAU","central","medium","LD-HR",5,"winterwheat",5.16265534590049,0.37655049183754,0.0619045195274258,37,5.04132248762673,5.28398820417424,0,0,0,37,0,0
"upper","BAU_c_m_LD-HR_6","BAU","central","medium","LD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_l_LD-HR_1","BAU","central","light","LD-HR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"upper","BAU_c_l_LD-HR_2","BAU","central","light","LD-HR",2,"winterwheat",4.8167824259842,0.39210135144871,0.0644610650992299,37,4.69043873838971,4.9431261135787,0,0,0,37,0,0
"upper","BAU_c_l_LD-HR_3","BAU","central","light","LD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_l_LD-HR_4","BAU","central","light","LD-HR",4,"winterwheat",3.6552352404761,0.492311004378273,0.0809354305590715,37,3.49660179658032,3.81386868437188,0,0,0,37,0,0
"upper","BAU_c_l_LD-HR_5","BAU","central","light","LD-HR",5,"winterwheat",4.27746134573101,0.309959450904415,0.0509570198344104,37,4.17758558685557,4.37733710460645,0,0,0,37,0,0
"upper","BAU_c_l_LD-HR_6","BAU","central","light","LD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_h_LD-HR_1","BAU","east","heavy","LD-HR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"upper","BAU_e_h_LD-HR_2","BAU","east","heavy","LD-HR",2,"winterwheat",7.3679158755098,0.240656022241849,0.0395636063454955,37,7.29037120707263,7.44546054394697,0,0,0,37,0,0
"upper","BAU_e_h_LD-HR_3","BAU","east","heavy","LD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_h_LD-HR_4","BAU","east","heavy","LD-HR",4,"winterwheat",6.58070727712995,0.658116873179612,0.108193747479297,37,6.36864753207052,6.79276702218937,0,0,0,37,0,0
"upper","BAU_e_h_LD-HR_5","BAU","east","heavy","LD-HR",5,"winterwheat",6.97533676012344,0.195688244257696,0.0321709491835286,37,6.91228169972373,7.03839182052316,0,0,0,37,0,0
"upper","BAU_e_h_LD-HR_6","BAU","east","heavy","LD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_m_LD-HR_1","BAU","east","medium","LD-HR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"upper","BAU_e_m_LD-HR_2","BAU","east","medium","LD-HR",2,"winterwheat",5.87267699538534,0.485162067609686,0.0797601525940057,37,5.71634709630109,6.02900689446959,0,0,0,37,0,0
"upper","BAU_e_m_LD-HR_3","BAU","east","medium","LD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_m_LD-HR_4","BAU","east","medium","LD-HR",4,"winterwheat",4.32366522189162,0.563066796436201,0.0925676111193833,37,4.14223270409763,4.50509773968561,0,0,0,37,0,0
"upper","BAU_e_m_LD-HR_5","BAU","east","medium","LD-HR",5,"winterwheat",5.16265534590049,0.37655049183754,0.0619045195274258,37,5.04132248762673,5.28398820417424,0,0,0,37,0,0
"upper","BAU_e_m_LD-HR_6","BAU","east","medium","LD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_l_LD-HR_1","BAU","east","light","LD-HR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"upper","BAU_e_l_LD-HR_2","BAU","east","light","LD-HR",2,"winterwheat",4.8167824259842,0.39210135144871,0.0644610650992299,37,4.69043873838971,4.9431261135787,0,0,0,37,0,0
"upper","BAU_e_l_LD-HR_3","BAU","east","light","LD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_l_LD-HR_4","BAU","east","light","LD-HR",4,"winterwheat",3.6552352404761,0.492311004378273,0.0809354305590715,37,3.49660179658032,3.81386868437188,0,0,0,37,0,0
"upper","BAU_e_l_LD-HR_5","BAU","east","light","LD-HR",5,"winterwheat",4.27746134573101,0.309959450904415,0.0509570198344104,37,4.17758558685557,4.37733710460645,0,0,0,37,0,0
"upper","BAU_e_l_LD-HR_6","BAU","east","light","LD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_h_MD-LR_1","BAU","north","heavy","MD-LR",1,"winterwheat",8.684,0,0,37,8.684,8.684,0,0,0,37,0,0
"upper","BAU_n_h_MD-LR_2","BAU","north","heavy","MD-LR",2,"winterwheat",6.694665229563,0.503724346999678,0.0828117725277994,37,6.53235415540851,6.85697630371749,0,0,0,37,0,0
"upper","BAU_n_h_MD-LR_3","BAU","north","heavy","MD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_h_MD-LR_4","BAU","north","heavy","MD-LR",4,"winterwheat",6.63779628428291,0.826814684422737,0.135927496808297,37,6.37137839053865,6.90421417802718,0,0,0,37,0,0
"upper","BAU_n_h_MD-LR_5","BAU","north","heavy","MD-LR",5,"winterwheat",7.02778619860098,0.290538618509724,0.0477642546560962,37,6.93416825947504,7.12140413772693,0,0,0,37,0,0
"upper","BAU_n_h_MD-LR_6","BAU","north","heavy","MD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_m_MD-LR_1","BAU","north","medium","MD-LR",1,"winterwheat",7.694,0,0,37,7.694,7.694,0,0,0,37,0,0
"upper","BAU_n_m_MD-LR_2","BAU","north","medium","MD-LR",2,"winterwheat",6.19295913514643,0.40923194050262,0.0672773165916369,37,6.06109559462682,6.32482267566603,0,0,0,37,0,0
"upper","BAU_n_m_MD-LR_3","BAU","north","medium","MD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_m_MD-LR_4","BAU","north","medium","MD-LR",4,"winterwheat",6.43300438444062,0.660402562514036,0.10856951249117,37,6.22020813995793,6.64580062892332,0,0,0,37,0,0
"upper","BAU_n_m_MD-LR_5","BAU","north","medium","MD-LR",5,"winterwheat",6.43798747107022,0.187219136775121,0.030778636490013,37,6.3776613435498,6.49831359859065,0,0,0,37,0,0
"upper","BAU_n_m_MD-LR_6","BAU","north","medium","MD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_l_MD-LR_1","BAU","north","light","MD-LR",1,"winterwheat",6.282,0,0,37,6.282,6.282,0,0,0,37,0,0
"upper","BAU_n_l_MD-LR_2","BAU","north","light","MD-LR",2,"winterwheat",5.07315014737986,0.329557815278186,0.0541789710902999,37,4.96695936404287,5.17934093071685,0,0,0,37,0,0
"upper","BAU_n_l_MD-LR_3","BAU","north","light","MD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_l_MD-LR_4","BAU","north","light","MD-LR",4,"winterwheat",5.38082726380265,0.510895635700719,0.0839907251279249,37,5.21620544255192,5.54544908505338,0,0,0,37,0,0
"upper","BAU_n_l_MD-LR_5","BAU","north","light","MD-LR",5,"winterwheat",5.27985814936109,0.141615375377429,0.0232814242989173,37,5.23422655773521,5.32548974098697,0,0,0,37,0,0
"upper","BAU_n_l_MD-LR_6","BAU","north","light","MD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_h_MD-LR_1","BAU","central","heavy","MD-LR",1,"winterwheat",8.684,0,0,37,8.684,8.684,0,0,0,37,0,0
"upper","BAU_c_h_MD-LR_2","BAU","central","heavy","MD-LR",2,"winterwheat",6.694665229563,0.503724346999678,0.0828117725277994,37,6.53235415540851,6.85697630371749,0,0,0,37,0,0
"upper","BAU_c_h_MD-LR_3","BAU","central","heavy","MD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_h_MD-LR_4","BAU","central","heavy","MD-LR",4,"winterwheat",6.63779628428291,0.826814684422737,0.135927496808297,37,6.37137839053865,6.90421417802718,0,0,0,37,0,0
"upper","BAU_c_h_MD-LR_5","BAU","central","heavy","MD-LR",5,"winterwheat",7.02778619860098,0.290538618509724,0.0477642546560962,37,6.93416825947504,7.12140413772693,0,0,0,37,0,0
"upper","BAU_c_h_MD-LR_6","BAU","central","heavy","MD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_m_MD-LR_1","BAU","central","medium","MD-LR",1,"winterwheat",7.694,0,0,37,7.694,7.694,0,0,0,37,0,0
"upper","BAU_c_m_MD-LR_2","BAU","central","medium","MD-LR",2,"winterwheat",6.19295913514643,0.40923194050262,0.0672773165916369,37,6.06109559462682,6.32482267566603,0,0,0,37,0,0
"upper","BAU_c_m_MD-LR_3","BAU","central","medium","MD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_m_MD-LR_4","BAU","central","medium","MD-LR",4,"winterwheat",6.43300438444062,0.660402562514036,0.10856951249117,37,6.22020813995793,6.64580062892332,0,0,0,37,0,0
"upper","BAU_c_m_MD-LR_5","BAU","central","medium","MD-LR",5,"winterwheat",6.43798747107022,0.187219136775121,0.030778636490013,37,6.3776613435498,6.49831359859065,0,0,0,37,0,0
"upper","BAU_c_m_MD-LR_6","BAU","central","medium","MD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_l_MD-LR_1","BAU","central","light","MD-LR",1,"winterwheat",6.282,0,0,37,6.282,6.282,0,0,0,37,0,0
"upper","BAU_c_l_MD-LR_2","BAU","central","light","MD-LR",2,"winterwheat",5.07315014737986,0.329557815278186,0.0541789710902999,37,4.96695936404287,5.17934093071685,0,0,0,37,0,0
"upper","BAU_c_l_MD-LR_3","BAU","central","light","MD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_l_MD-LR_4","BAU","central","light","MD-LR",4,"winterwheat",5.38082726380265,0.510895635700719,0.0839907251279249,37,5.21620544255192,5.54544908505338,0,0,0,37,0,0
"upper","BAU_c_l_MD-LR_5","BAU","central","light","MD-LR",5,"winterwheat",5.27985814936109,0.141615375377429,0.0232814242989173,37,5.23422655773521,5.32548974098697,0,0,0,37,0,0
"upper","BAU_c_l_MD-LR_6","BAU","central","light","MD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_h_MD-LR_1","BAU","east","heavy","MD-LR",1,"winterwheat",8.684,0,0,37,8.684,8.684,0,0,0,37,0,0
"upper","BAU_e_h_MD-LR_2","BAU","east","heavy","MD-LR",2,"winterwheat",7.55774056303812,0.206079842118008,0.0338793173482485,37,7.49133710103555,7.62414402504069,0,0,0,37,0,0
"upper","BAU_e_h_MD-LR_3","BAU","east","heavy","MD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_h_MD-LR_4","BAU","east","heavy","MD-LR",4,"winterwheat",8.37106242817338,0.34752356476071,0.0571325221114084,37,8.25908268483501,8.48304217151174,0,0,0,37,0,0
"upper","BAU_e_h_MD-LR_5","BAU","east","heavy","MD-LR",5,"winterwheat",7.54601342217404,0.0400244737690691,0.00657998295506479,37,7.53311665558211,7.55891018876597,0,0,0,37,0,0
"upper","BAU_e_h_MD-LR_6","BAU","east","heavy","MD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_m_MD-LR_1","BAU","east","medium","MD-LR",1,"winterwheat",7.694,0,0,37,7.694,7.694,0,0,0,37,0,0
"upper","BAU_e_m_MD-LR_2","BAU","east","medium","MD-LR",2,"winterwheat",6.19295913514643,0.40923194050262,0.0672773165916369,37,6.06109559462682,6.32482267566603,0,0,0,37,0,0
"upper","BAU_e_m_MD-LR_3","BAU","east","medium","MD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_m_MD-LR_4","BAU","east","medium","MD-LR",4,"winterwheat",6.43300438444062,0.660402562514036,0.10856951249117,37,6.22020813995793,6.64580062892332,0,0,0,37,0,0
"upper","BAU_e_m_MD-LR_5","BAU","east","medium","MD-LR",5,"winterwheat",6.43798747107022,0.187219136775121,0.030778636490013,37,6.3776613435498,6.49831359859065,0,0,0,37,0,0
"upper","BAU_e_m_MD-LR_6","BAU","east","medium","MD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_l_MD-LR_1","BAU","east","light","MD-LR",1,"winterwheat",6.282,0,0,37,6.282,6.282,0,0,0,37,0,0
"upper","BAU_e_l_MD-LR_2","BAU","east","light","MD-LR",2,"winterwheat",5.07315014737986,0.329557815278186,0.0541789710902999,37,4.96695936404287,5.17934093071685,0,0,0,37,0,0
"upper","BAU_e_l_MD-LR_3","BAU","east","light","MD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_l_MD-LR_4","BAU","east","light","MD-LR",4,"winterwheat",5.38082726380265,0.510895635700719,0.0839907251279249,37,5.21620544255192,5.54544908505338,0,0,0,37,0,0
"upper","BAU_e_l_MD-LR_5","BAU","east","light","MD-LR",5,"winterwheat",5.27985814936109,0.141615375377429,0.0232814242989173,37,5.23422655773521,5.32548974098697,0,0,0,37,0,0
"upper","BAU_e_l_MD-LR_6","BAU","east","light","MD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_h_MD-HR_1","BAU","north","heavy","MD-HR",1,"winterwheat",8.684,0,0,37,8.684,8.684,0,0,0,37,0,0
"upper","BAU_n_h_MD-HR_2","BAU","north","heavy","MD-HR",2,"winterwheat",5.30636245850858,0.600658502426763,0.0987476495153124,37,5.11281706545857,5.49990785155859,0,0,0,37,0,0
"upper","BAU_n_h_MD-HR_3","BAU","north","heavy","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_h_MD-HR_4","BAU","north","heavy","MD-HR",4,"winterwheat",4.23261823389607,0.526832832091796,0.0866107840751045,37,4.06286109710886,4.40237537068327,0,0,0,37,0,0
"upper","BAU_n_h_MD-HR_5","BAU","north","heavy","MD-HR",5,"winterwheat",5.20468455209257,0.452471840239587,0.0743859123195794,37,5.05888816394619,5.35048094023894,0,0,0,37,0,0
"upper","BAU_n_h_MD-HR_6","BAU","north","heavy","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_m_MD-HR_1","BAU","north","medium","MD-HR",1,"winterwheat",7.694,0,0,37,7.694,7.694,0,0,0,37,0,0
"upper","BAU_n_m_MD-HR_2","BAU","north","medium","MD-HR",2,"winterwheat",5.04602154005606,0.532623697539358,0.0875627964903054,37,4.87439845893506,5.21764462117706,0,0,0,37,0,0
"upper","BAU_n_m_MD-HR_3","BAU","north","medium","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_m_MD-HR_4","BAU","north","medium","MD-HR",4,"winterwheat",4.22864478053189,0.525823664000277,0.086444877862838,37,4.05921281992072,4.39807674114305,0,0,0,37,0,0
"upper","BAU_n_m_MD-HR_5","BAU","north","medium","MD-HR",5,"winterwheat",5.13408503443054,0.37218286812475,0.0611864866121123,37,5.0141595206708,5.25401054819028,0,0,0,37,0,0
"upper","BAU_n_m_MD-HR_6","BAU","north","medium","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_l_MD-HR_1","BAU","north","light","MD-HR",1,"winterwheat",6.282,0,0,37,6.282,6.282,0,0,0,37,0,0
"upper","BAU_n_l_MD-HR_2","BAU","north","light","MD-HR",2,"winterwheat",4.14330218281301,0.434265738746947,0.071392847671411,37,4.00337220137705,4.28323216424898,0,0,0,37,0,0
"upper","BAU_n_l_MD-HR_3","BAU","north","light","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_l_MD-HR_4","BAU","north","light","MD-HR",4,"winterwheat",3.56279453491262,0.461199098200714,0.0758206646903413,37,3.41418603211955,3.71140303770569,0,0,0,37,0,0
"upper","BAU_n_l_MD-HR_5","BAU","north","light","MD-HR",5,"winterwheat",4.25006860049802,0.306043690287213,0.0503132727544121,37,4.15145458589937,4.34868261509667,0,0,0,37,0,0
"upper","BAU_n_l_MD-HR_6","BAU","north","light","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_h_MD-HR_1","BAU","central","heavy","MD-HR",1,"winterwheat",8.684,0,0,37,8.684,8.684,0,0,0,37,0,0
"upper","BAU_c_h_MD-HR_2","BAU","central","heavy","MD-HR",2,"winterwheat",5.30636245850858,0.600658502426763,0.0987476495153124,37,5.11281706545857,5.49990785155859,0,0,0,37,0,0
"upper","BAU_c_h_MD-HR_3","BAU","central","heavy","MD-HR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_h_MD-HR_4","BAU","central","heavy","MD-HR",4,"winterwheat",4.23261823389607,0.526832832091796,0.0866107840751045,37,4.06286109710886,4.40237537068327,0,0,0,37,0,0
"upper","BAU_c_h_MD-HR_5","BAU","central","heavy","MD-HR",5,"winterwheat",5.20468455209257,0.452471840239587,0.0743859123195794,37,5.05888816394619,5.35048094023894,0,0,0,37,0,0
"upper","BAU_c_h_MD-HR_6","BAU","central","heavy","MD-HR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_m_MD-HR_1","BAU","central","medium","MD-HR",1,"winterwheat",7.694,0,0,37,7.694,7.694,0,0,0,37,0,0
