"imp","ID","scenario","initdenres","initcondit","region","soiltype","year","crop","wtd_yield","ww_yield","wtd_prod_cost_ww"
14,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.51206731923212,8.51206731923212,0
15,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.13058422211127,8.13058422211127,0
16,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.42777388285418,8.42777388285418,0
17,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.37970608572229,8.37970608572229,0
18,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.41321350888219,8.41321350888219,0
19,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.43608807681967,8.43608807681967,0
20,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.20831451604814,8.20831451604814,0
21,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.01071974258466,8.01071974258466,0
22,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.23625660846057,8.23625660846057,0
23,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",7.97671267982929,7.97671267982929,0
24,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.11503725316997,8.11503725316997,0
25,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.27891091648197,8.27891091648197,0
26,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.19709765364361,8.19709765364361,0
27,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.15743058362965,8.15743058362965,0
28,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.09207806540611,8.09207806540611,0
29,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.30751612873634,8.30751612873634,0
30,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.71988725863959,8.71988725863959,0
31,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",7.96110501427301,7.96110501427301,0
32,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.18169875811958,8.18169875811958,0
33,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.46017814284245,8.46017814284245,0
34,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.12985406575038,8.12985406575038,0
35,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.44788759682251,8.44788759682251,0
36,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.23189733730543,8.23189733730543,0
37,"BAU_e_h_MD-HR_4","BAU","MD-HR","e_h_MD-HR","east","heavy",4,"winterwheat",8.14334444405533,8.14334444405533,0
1,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.39174793047788,7.39174793047788,0
2,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.44356211801433,7.44356211801433,0
3,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.50085121623974,7.50085121623974,0
4,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.51488599091157,7.51488599091157,0
5,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.50043380394122,7.50043380394122,0
6,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.51872551594604,7.51872551594604,0
7,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.47078432710507,7.47078432710507,0
8,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.42252968040097,7.42252968040097,0
9,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.33858084157037,7.33858084157037,0
10,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.50561848528278,7.50561848528278,0
11,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.45255609398457,7.45255609398457,0
12,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.498973216599,7.498973216599,0
13,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.53995992381564,7.53995992381564,0
14,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.48514794603669,7.48514794603669,0
15,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.46455131053781,7.46455131053781,0
16,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.48830444450966,7.48830444450966,0
17,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.53338211100203,7.53338211100203,0
18,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.52326130124688,7.52326130124688,0
19,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.44617094743618,7.44617094743618,0
20,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.46687738454878,7.46687738454878,0
21,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.44683429657162,7.44683429657162,0
22,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.53122505895718,7.53122505895718,0
23,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.49748161609723,7.49748161609723,0
24,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.48166461948897,7.48166461948897,0
25,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.51658505342746,7.51658505342746,0
26,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.48660929356538,7.48660929356538,0
27,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.49941892220922,7.49941892220922,0
28,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.44233501370964,7.44233501370964,0
29,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.53520224014745,7.53520224014745,0
30,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.55207498837455,7.55207498837455,0
31,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.48427254984815,7.48427254984815,0
32,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.51784170187106,7.51784170187106,0
33,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.52931834907663,7.52931834907663,0
34,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.52670232345718,7.52670232345718,0
35,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.56025730544461,7.56025730544461,0
36,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.48579244053134,7.48579244053134,0
37,"BAU_e_h_MD-HR_5","BAU","MD-HR","e_h_MD-HR","east","heavy",5,"winterwheat",7.49515640345653,7.49515640345653,0
1,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
2,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
3,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
4,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
5,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
6,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
7,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
8,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
9,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
10,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
11,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
12,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
13,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
14,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
15,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
16,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
17,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
18,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
19,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
20,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
21,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
22,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
23,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
24,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
25,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
26,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
27,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
28,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
29,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
30,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
31,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
32,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
33,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
34,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
35,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
36,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
37,"BAU_e_h_MD-HR_6","BAU","MD-HR","e_h_MD-HR","east","heavy",6,"wosr",3.35,0,0
1,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
2,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
3,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
4,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
5,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
6,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
7,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
8,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
9,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
10,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
11,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
12,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
13,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
14,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
15,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
16,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
17,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
18,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
19,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
20,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
21,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
22,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
23,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
24,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
25,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
26,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
27,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
28,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
29,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
30,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
31,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
32,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
33,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
34,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
35,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
36,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
37,"BAU_e_m_MD-HR_1","BAU","MD-HR","e_m_MD-HR","east","medium",1,"winterwheat",7.416,7.416,0
1,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.66238471697339,6.66238471697339,0
2,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.55962644146584,6.55962644146584,0
3,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.454381686068,6.454381686068,0
4,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.06196155315432,6.06196155315432,0
5,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.41522440852138,6.41522440852138,0
6,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.34801708033536,6.34801708033536,0
7,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.51237307228391,6.51237307228391,0
8,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.13509779227611,6.13509779227611,0
9,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.51226872953344,6.51226872953344,0
10,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.29088265711414,6.29088265711414,0
11,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.21431715956045,6.21431715956045,0
12,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.82092895437117,6.82092895437117,0
13,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.54860528833047,6.54860528833047,0
14,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.51686857146923,6.51686857146923,0
15,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.35232724766467,6.35232724766467,0
16,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.27530000023111,6.27530000023111,0
17,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.27061774822605,6.27061774822605,0
18,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.44869111043164,6.44869111043164,0
19,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.43004621865359,6.43004621865359,0
20,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.20527964029065,6.20527964029065,0
21,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.22471889059344,6.22471889059344,0
22,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.47063352743639,6.47063352743639,0
23,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.41380898305881,6.41380898305881,0
24,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.50671300244963,6.50671300244963,0
25,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.73257127836979,6.73257127836979,0
26,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.51823488888215,6.51823488888215,0
27,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.80029761279317,6.80029761279317,0
28,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.27710443243681,6.27710443243681,0
29,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.59935426096185,6.59935426096185,0
30,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.64084571798144,6.64084571798144,0
31,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.4036872384113,6.4036872384113,0
32,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.55314869386667,6.55314869386667,0
33,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.47896870025652,6.47896870025652,0
34,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.49715655468625,6.49715655468625,0
35,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.36730563703247,6.36730563703247,0
36,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.65258400356018,6.65258400356018,0
37,"BAU_e_m_MD-HR_2","BAU","MD-HR","e_m_MD-HR","east","medium",2,"winterwheat",6.38560368598559,6.38560368598559,0
1,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
2,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
3,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
4,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
5,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
6,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
7,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
8,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
9,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
10,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
11,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
12,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
13,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
14,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
15,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
16,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
17,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
18,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
19,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
20,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
21,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
22,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
23,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
24,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
25,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
26,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
27,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
28,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
29,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
30,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
31,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
32,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
33,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
34,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
35,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
36,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
37,"BAU_e_m_MD-HR_3","BAU","MD-HR","e_m_MD-HR","east","medium",3,"wosr",2.86,0,0
1,"BAU_e_m_MD-HR_4","BAU","MD-HR","e_m_MD-HR","east","medium",4,"winterwheat",7.18835049502783,7.18835049502783,0
2,"BAU_e_m_MD-HR_4","BAU","MD-HR","e_m_MD-HR","east","medium",4,"winterwheat",7.25761617139458,7.25761617139458,0
